   1.2800000e+01   4.7000000e+01   9.1600000e+01   1.2600000e+02   2.7640000e+02   3.9520000e+02   7.4240000e+02
   1.1000000e+01   4.4800000e+01   8.6800000e+01   1.2680000e+02   2.8480000e+02   4.2760000e+02   7.4580000e+02
   1.2800000e+01   4.6200000e+01   8.7800000e+01   1.1440000e+02   2.4340000e+02   5.3440000e+02   7.4060000e+02
   1.5000000e+01   4.2800000e+01   9.3800000e+01   1.2140000e+02   2.7160000e+02   3.8760000e+02   7.4620000e+02
   1.1800000e+01   4.4400000e+01   9.2000000e+01   1.2360000e+02   2.2560000e+02   4.1900000e+02   7.2960000e+02
   1.2600000e+01   5.1400000e+01   9.7600000e+01   1.2940000e+02   2.5100000e+02   4.4080000e+02   7.5820000e+02
   1.6400000e+01   3.8600000e+01   8.8200000e+01   1.1940000e+02   2.4820000e+02   5.9600000e+02   7.8780000e+02
   7.2000000e+00   4.6000000e+01   9.1200000e+01   1.2500000e+02   2.9320000e+02   5.3160000e+02   7.7540000e+02
   1.3000000e+01   3.6200000e+01   8.8000000e+01   1.3980000e+02   2.3520000e+02   4.6840000e+02   7.5980000e+02
   9.6000000e+00   4.8800000e+01   8.9800000e+01   1.3360000e+02   2.9880000e+02   4.3200000e+02   7.6580000e+02
   1.6200000e+01   4.1800000e+01   9.1600000e+01   1.2620000e+02   2.5240000e+02   4.0660000e+02   7.5720000e+02
   1.3400000e+01   3.9800000e+01   8.7200000e+01   1.3180000e+02   2.3580000e+02   5.8760000e+02   7.6940000e+02
   1.0800000e+01   5.1000000e+01   9.7000000e+01   1.2100000e+02   2.4420000e+02   4.4520000e+02   7.7280000e+02
   1.0400000e+01   4.6400000e+01   9.2800000e+01   1.3180000e+02   2.5540000e+02   4.3360000e+02   7.6700000e+02
   1.7800000e+01   5.5000000e+01   9.1600000e+01   1.1860000e+02   2.4120000e+02   5.0100000e+02   7.6640000e+02
   1.2200000e+01   4.1800000e+01   9.3200000e+01   1.2760000e+02   2.2300000e+02   4.9500000e+02   7.7320000e+02
   1.0800000e+01   4.6800000e+01   9.5000000e+01   1.3460000e+02   2.7660000e+02   4.1060000e+02   7.7200000e+02
   1.2200000e+01   4.8000000e+01   9.1800000e+01   1.3120000e+02   2.2420000e+02   4.5860000e+02   7.7700000e+02
   1.1600000e+01   4.6000000e+01   9.5600000e+01   1.2560000e+02   2.8540000e+02   4.3440000e+02   7.5200000e+02
   1.0800000e+01   3.7400000e+01   8.7000000e+01   1.2200000e+02   2.5000000e+02   5.5980000e+02   7.6860000e+02
   1.2000000e+01   4.2800000e+01   9.0400000e+01   1.2460000e+02   2.4840000e+02   4.8580000e+02   7.6560000e+02
   1.2600000e+01   5.3200000e+01   9.0800000e+01   1.3620000e+02   2.7320000e+02   4.4320000e+02   7.6920000e+02
   1.3200000e+01   4.7400000e+01   9.4800000e+01   1.3880000e+02   3.2000000e+02   3.7080000e+02   7.6960000e+02
   1.2400000e+01   4.4200000e+01   9.5200000e+01   1.2480000e+02   2.6700000e+02   4.1260000e+02   7.6980000e+02
   1.2000000e+01   3.9000000e+01   9.0000000e+01   1.3440000e+02   2.4960000e+02   5.0620000e+02   7.6840000e+02
   1.1800000e+01   4.8800000e+01   9.6000000e+01   1.2160000e+02   2.3820000e+02   4.3160000e+02   7.6800000e+02
   1.1800000e+01   4.8600000e+01   9.4000000e+01   1.2740000e+02   2.3700000e+02   4.5320000e+02   7.6640000e+02
   1.4400000e+01   5.8600000e+01   8.9000000e+01   1.2280000e+02   2.3140000e+02   5.5000000e+02   7.7880000e+02
   1.0600000e+01   4.1600000e+01   9.3000000e+01   1.2980000e+02   2.7780000e+02   4.8380000e+02   7.7780000e+02
   1.2200000e+01   4.5000000e+01   9.2400000e+01   1.2380000e+02   2.5640000e+02   4.0160000e+02   7.7020000e+02
   1.0600000e+01   4.9400000e+01   9.1800000e+01   1.3100000e+02   2.3320000e+02   5.5780000e+02   7.7680000e+02
